"","fb_post_id","Topic_page","Topic","likes","comments","shares"
"3480","10158349997958750","General","General",7,0,3
"3481","10158350249723750","General","General",11,0,4
"3482","10158349999543750","General","General",4,0,0
"3483","10158349680053750","General","General",21,0,13
"3484","10158349615233750","General","General",7,0,1
"3485","10158349573443750","General","General",42,1,46
"3486","10158338110698750","General","General",14,0,10
"3487","10158338194938750","General","General",18,1,13
"3488","10158346063963750","General","General",10,1,2
"3489","10158337478803750","General","General",4,1,2
"3490","10158338250703750","General","General",5,0,3
"3491","10158345429268750","General","General",11,4,3
"3492","10158337687483750","General","General",30,2,11
"3493","10158337667443750","General","General",4,0,3
"3494","10158334731508750","General","General",3,0,4
"3495","10158341308688750","General","General",4,0,0
"3496","10158334385928750","General","General",17,1,11
"3497","10158337658128750","General","General",7,0,3
"3498","10158341438423750","General","General",24,0,3
"3499","10158337603728750","General","General",5,0,2
"3500","10158337607328750","General","General",60,1,32
"3501","10158337633733750","General","General",18,0,5
"3502","10158337846258750","General","General",40,1,24
"3503","10158334477508750","General","General",5,0,1
"3504","10158334382038750","General","General",13,0,8
"3505","10158337587978750","General","General",13,0,4
"3506","10158337458448750","General","General",4,0,4
"3507","10158337369763750","General","General",11,0,11
"3508","10158335308653750","General","General",29,0,3
"3509","10158334326168750","General","General",2,0,1
"3510","10158334432493750","General","General",186,1,222
"3511","10158329655993750","General","General",2,0,1
"3512","10158333558343750","General","General",14,0,15
"3513","10158333862678750","General","General",88,0,48
"3514","10158330083858750","General","General",72,0,79
"3515","10158333585848750","General","General",20,0,5
"3516","10158330086478750","General","General",39,1,24
"3517","10158333410608750","General","General",8,0,0
"3518","10158307332893750","General","General",374,1,191
"3519","10158326661508750","General","General",1,0,3
"3520","10158330251113750","General","General",65,0,40
"3521","10158329971268750","General","General",8,1,1
"3522","10158329480758750","General","General",4,0,0
"3523","10158326693028750","General","General",55,2,43
"3524","10158326588158750","General","General",6,1,11
"3525","10158329452978750","General","General",42,2,11
"3526","10158326579533750","General","General",17,0,6
"3527","10158326045533750","General","General",49,3,54
"3528","10158326191603750","General","General",45,0,14
"3529","10158326059718750","General","General",4,0,0
"3530","10158325931198750","General","General",10,0,3
"3531","10158325702998750","General","General",10,0,5
"3532","10158311914623750","General","General",62,1,42
"3533","10158312043683750","General","General",5,0,4
"3534","10158322653368750","General","General",4,0,1
"3535","10158311887303750","General","General",70,0,75
"3536","10158308199888750","General","General",86,0,83
"3537","10158308231513750","General","General",37,0,15
"3538","10158311550463750","General","General",15,0,4
"3539","10158319281753750","General","General",4,0,0
"3540","10158311491148750","General","General",31,0,23
"3541","10158314680488750","General","General",2,2,2
"3542","10158303893048750","General","General",5,0,2
"3543","10158303833483750","General","General",28,0,15
"3544","10158312419933750","General","General",5,0,3
"3545","10158297396783750","General","General",2,0,0
"3546","10158311777728750","General","General",4,0,1
"3547","10158308105258750","General","General",5,0,0
"3548","10158285552153750","General","General",32,0,30
"3549","10158311458968750","General","General",26,0,29
"3550","10158314585018750","General","General",61,0,11
"3551","10158311276713750","General","General",9,0,2
"3552","10158307992143750","General","General",2,0,1
"3553","10158311055848750","General","General",4,0,0
"3554","10158308255548750","General","General",25,0,6
"3555","10158311108053750","General","General",8,0,5
"3556","10158308280348750","General","General",4,0,7
"3557","10158311072048750","General","General",42,10,18
"3558","10158311051043750","General","General",5,0,7
"3559","10158310976033750","General","General",6,0,3
"3560","10158304769318750","General","General",73,0,35
"3561","10158308077148750","General","General",1,0,1
"3562","10158308535618750","General","General",2,0,1
"3563","10158308412413750","General","General",47,1,7
"3564","10158300850873750","General","General",16,0,6
"3565","10158307548008750","General","General",8,0,0
"3566","10158307534313750","General","General",6,0,2
"3567","10158307277153750","General","General",30,1,21
"3568","10158307305763750","General","General",55,11,60
"3569","10158307300798750","General","General",42,1,4
"3570","10158303890318750","General","General",5,0,4
"3571","10158307043033750","General","General",5,0,0
"3572","10158296520673750","General","General",675,5,196
"3573","10158296505598750","General","General",7,0,3
"3574","10158303921613750","General","General",5,0,0
"3575","10158301031183750","General","General",7,0,0
"3576","10158303655678750","General","General",24,0,16
"3577","10158303634098750","General","General",33,0,26
"3578","10158303469633750","General","General",67,0,29
"3579","10158301751223750","General","General",15,0,7
"3580","10158301041463750","General","General",15,0,8
"3581","10158297662573750","General","General",4,0,3
"3582","10158300340113750","General","General",0,0,0
"3583","10158297211428750","General","General",17,0,4
"3584","10158300492508750","General","General",1,0,0
"3585","10158297692588750","General","General",3,0,3
"3586","10158296990583750","General","General",4,0,2
"3587","10158278148333750","General","General",189,1,90
"3588","10158285275603750","General","General",4,0,1
"3589","10158296882293750","General","General",10,2,0
"3590","10158296678863750","General","General",4,0,1
"3591","10158285521683750","General","General",22,0,16
"3592","10158296578618750","General","General",25,4,14
"3593","10158285884028750","General","General",5,0,4
"3594","10158285816533750","General","General",3,0,4
"3595","10158294098643750","General","General",48,0,45
"3596","10158293964378750","General","General",4,0,0
"3597","10158285280888750","General","General",5,0,1
"3598","10158285769733750","General","General",9,0,0
"3599","10158285711883750","General","General",132,0,131
"3600","10158285424543750","General","General",3,0,0
"3601","10158285754563750","General","General",18,1,14
"3602","10158285642238750","General","General",2,0,0
"3603","10158278546143750","General","General",6,0,8
"3604","10158285721523750","General","General",2,0,0
"3605","10158278473023750","General","General",42,1,35
"3606","10158285450213750","General","General",124,0,139
"3607","10158288975013750","General","General",6,0,2
"3608","10158285736158750","General","General",5,0,2
"3609","10158275134673750","General","General",1,0,1
"3610","10158285706303750","General","General",3,0,0
"3611","10158282100968750","General","General",3,0,1
"3612","10158252103983750","General","General",20,0,10
"3613","10158285260328750","General","General",5,0,2
"3614","10158285228938750","General","General",10,0,9
"3615","10158282093663750","General","General",30,0,17
"3616","10158278282323750","General","General",369,9,238
"3617","10158274397133750","General","General",7,0,3
"3618","10158281761143750","General","General",3,2,2
"3619","10158281578698750","General","General",4,0,1
"3620","10158281951943750","General","General",3,0,0
"3621","10158281951523750","General","General",6,0,1
"3622","10158281950488750","General","General",5,0,1
"3623","10158281948163750","General","General",1,0,2
"3624","10158281732403750","General","General",20,0,4
"3625","10158281832558750","General","General",21,0,1
"3626","10158281485993750","General","General",17,0,9
"3627","10158281537568750","General","General",5,0,0
"3628","10158281467063750","General","General",10,0,5
"3629","10158278923163750","General","General",5,0,2
"3630","10158274700438750","General","General",3,0,2
"3631","10158278409868750","General","General",4,0,0
"3632","10158277854478750","General","General",8,0,2
"3633","10158275147508750","General","General",20,0,18
"3634","10158274135518750","General","General",4,0,6
"3635","10158277796018750","General","General",37,66,18
"3636","10158277670333750","General","General",17,0,11
"3637","10158274945383750","General","General",4,0,2
"3638","243720493449851","General","General",5,1,0
"3639","243715770116990","General","General",1,0,0
"3640","10158271363343750","General","General",3,0,3
"3641","10158274999288750","General","General",11,0,4
"3642","10158274338208750","General","General",3,0,1
"3643","10158274157443750","General","General",5,0,1
"3644","10158274281303750","General","General",3,0,1
"3645","10158271379268750","General","General",78,0,54
"3646","10158274023913750","General","General",11,0,3
"3647","10158270973788750","General","General",5,0,5
"3648","503579020530372","General","General",0,0,0
"3649","503579413863666","General","General",6,0,1
"3650","10158259806198750","General","General",5,0,3
"3651","10158270454463750","General","General",4,0,3
"3652","10158270848223750","General","General",9,0,1
"3653","10158270640628750","General","General",5,0,1
"3654","10158270532428750","General","General",2,0,0
"3655","10158259813293750","General","General",6,0,1
"3656","10158270279738750","General","General",14,0,4
"3657","10158259225493750","General","General",89,1,74
"3658","149610246378713","General","General",1,0,0
"3659","149610463045358","General","General",5,1,2
"3660","10158259690113750","General","General",3,0,1
"3661","10158260211863750","General","General",5,0,1
"3662","10158266959298750","General","General",5,0,0
"3663","10158259864693750","General","General",6,0,1
"3664","10158259856233750","General","General",27,0,18
"3665","10158266655008750","General","General",6,0,1
"3666","10158256127898750","General","General",27,0,12
"3667","10158266416663750","General","General",47,0,8
"3668","10158259853048750","General","General",2,0,0
"3669","651922125594057","General","General",1,0,0
"3670","651922645594005","General","General",9,0,0
"3671","10158255782503750","General","General",31,0,51
"3672","10158263535828750","General","General",16,0,7
"3673","10158255971973750","General","General",7,2,0
"3674","10158259058073750","General","General",2,0,0
"3675","10158255960303750","General","General",20,0,20
"3676","10158262825308750","General","General",1,0,0
"3677","10158259836393750","General","General",40,0,18
"3678","10158261696683750","General","General",75,0,58
"3679","10158259840723750","General","General",7,0,4
"3680","10158259888993750","General","General",15,0,9
"3681","10158260046733750","General","General",22,0,5
"3682","587387908656541","General","General",3,2,0
"3683","587387548656577","General","General",3,0,0
"3684","10158251964103750","General","General",2,0,2
"3685","10158259281008750","General","General",9,0,7
"3686","10158256117783750","General","General",2,0,0
"3687","10158259260008750","General","General",5,0,3
"3688","10158256143293750","General","General",1,0,0
"3689","10158258854538750","General","General",2,1,1
"3690","10158256121653750","General","General",45,0,16
"3691","10158256140913750","General","General",10,0,1
"3692","213582659726366","General","General",24,1,1
"3693","213581586393140","General","General",1,1,1
"3694","10158247884278750","General","General",4,0,1
"3695","10158252216223750","General","General",5,0,2
"3696","10158255567738750","General","General",5,0,1
"3697","10158255300318750","General","General",6,0,4
"3698","10158255443973750","General","General",1,0,0
"3699","10158255287373750","General","General",24,0,12
"3700","10158255121748750","General","General",11,0,7
"3701","10158252080678750","General","General",56,0,40
"3702","10158251793558750","General","General",18,0,14
"3703","603851943540845","General","General",5,2,1
"3704","603849490207757","General","General",3,0,0
"3705","10158247538258750","General","General",2,0,4
"3706","10158251483148750","General","General",4,0,1
"3707","10158251481223750","General","General",3,0,2
"3708","10158248685543750","General","General",150,0,200
"3709","10158251299283750","General","General",322,6,326
"3710","10158251200203750","General","General",2,0,1
"3711","10158249076538750","General","General",8,0,7
"3712","10158250989398750","General","General",78,2,51
"3713","10158247387708750","General","General",17,0,10
"3714","10158248434143750","General","General",5,0,0
"3715","10158228791728750","General","General",3,0,1
"3716","10158247765043750","General","General",10,0,0
"3717","10158247388968750","General","General",4,0,1
"3718","10158244925363750","General","General",13,0,10
"3719","10158247423668750","General","General",6,1,3
"3720","10158247423678750","General","General",3,0,1
"3721","10158244552913750","General","General",14,0,16
"3722","10158244916268750","General","General",12,0,0
"3723","256084372223058","General","General",10,2,5
"3724","10158244157353750","General","General",13,0,10
"3725","10158243915568750","General","General",3,0,1
"3726","10158243347318750","General","General",2,0,0
"3727","10158243708848750","General","General",23,2,12
"3728","10158243350198750","General","General",7,0,9
"3729","10158243553588750","General","General",15,1,3
"3730","10158243500898750","General","General",13,0,12
"3731","10158232461253750","General","General",10,0,5
"3732","10158232347483750","General","General",3,0,2
"3733","267437217588544","General","General",49,7,8
"3734","10158232423068750","General","General",9,0,3
"3735","10158239289688750","General","General",6,1,1
"3736","10158232341988750","General","General",4,0,2
"3737","10158232356983750","General","General",21,0,21
"3738","10158239224593750","General","General",29,3,15
"3739","10158232353118750","General","General",2,0,1
"3740","10158237544293750","General","General",9,0,2
"3741","10158228676068750","General","General",3,0,0
"3742","10158232438083750","General","General",14,0,22
"3743","10158235365473750","General","General",7,1,3
"3744","10158228902493750","General","General",4,0,2
"3745","10158223731363750","General","General",40,0,18
"3746","10158232278833750","General","General",33,0,25
"3747","10158232258788750","General","General",50,2,54
"3748","10158232196258750","General","General",4,0,0
"3749","10158224872268750","General","General",2,1,2
"3750","10158231675778750","General","General",67,14,57
"3751","10158231524183750","General","General",1,0,0
"3752","10158231159783750","General","General",26,4,29
"3753","10158228900853750","General","General",17,1,12
"3754","10158228898483750","General","General",24,2,17
"3755","10158231176368750","General","General",6,0,2
"3756","10158228891428750","General","General",3,0,2
"3757","10158228888408750","General","General",1,0,0
"3758","10158228884828750","General","General",2,0,0
"3759","10158228614588750","General","General",5,1,0
"3760","10158206820488750","General","General",4,0,4
"3761","10158227990868750","General","General",5,0,0
"3762","10158227902043750","General","General",0,0,2
"3763","10158227451463750","General","General",7,0,3
"3764","10158225075043750","General","General",1,0,3
"3765","10158223624653750","General","General",1,0,3
"3766","10158225024928750","General","General",46,2,20
"3767","10158224987528750","General","General",0,0,2
"3768","10158223623013750","General","General",6,0,7
"3769","10158206842433750","General","General",4,0,3
"3770","10158224042018750","General","General",1,0,0
"3771","10158224282248750","General","General",1,0,1
"3772","10158223997973750","General","General",4,0,1
"3773","10158223574958750","General","General",36,0,48
"3774","10158223577848750","General","General",3,0,2
"3775","10158223570888750","General","General",36,0,23
"3776","10158223634948750","General","General",53,0,37
"3777","10158223491353750","General","General",15,3,2
"3778","10158220823283750","General","General",4,0,2
"3779","10158221176388750","General","General",4,0,3
"3780","10158206832733750","General","General",24,1,11
"3781","10158220730193750","General","General",50,0,40
"3782","10158220120928750","General","General",10,1,1
"3783","10158217839048750","General","General",9,0,9
"3784","10158220469368750","General","General",22,0,15
"3785","10158220283628750","General","General",4,0,0
"3786","10158220098343750","General","General",5,0,3
"3787","10158220229103750","General","General",14,0,2
"3788","10158220056028750","General","General",46,0,33
"3789","10158217814638750","General","General",16,0,10
"3790","10158218893548750","General","General",165,9,203
"3791","10158218154423750","General","General",2,0,0
"3792","10158217519843750","General","General",1,0,2
"3793","10158217858693750","General","General",104,0,91
"3794","10158217739033750","General","General",0,0,0
"3795","10158206826413750","General","General",8,0,7
"3796","10158207752893750","General","General",26,1,5
"3797","10158217025128750","General","General",11,0,8
"3798","10158217115448750","General","General",3,4,1
"3799","10158217080003750","General","General",24,0,7
"3800","10158217079873750","General","General",41,0,10
"3801","10158217075768750","General","General",5,0,3
"3802","10158217050878750","General","General",10,4,2
"3803","10158207696943750","General","General",12,0,17
"3804","10158207701423750","General","General",5,0,6
"3805","10158214103748750","General","General",6,0,0
"3806","10158214007133750","General","General",9,0,0
"3807","10158213987843750","General","General",4,0,0
"3808","10158213981103750","General","General",3,0,0
"3809","10158210104988750","General","General",7,0,5
"3810","10158213668788750","General","General",12,1,0
"3811","10158213660303750","General","General",2,0,0
"3812","10158210457413750","General","General",15,2,5
"3813","10158206941113750","General","General",5,0,2
"3814","10158207639423750","General","General",18,0,22
"3815","10158213169183750","General","General",6,0,1
"3816","10158213048593750","General","General",169,17,56
"3817","10158207778698750","General","General",3,0,0
"3818","10158207771633750","General","General",8,0,5
"3819","10158211239753750","General","General",13,3,2
"3820","10158207301608750","General","General",8,0,2
"3821","10158210751688750","General","General",5,0,0
"3822","10158207244633750","General","General",3,0,5
"3823","10158206790698750","General","General",19,1,9
"3824","10158210332193750","General","General",34,2,16
"3825","10158210304188750","General","General",3,0,1
"3826","10158208042028750","General","General",10,0,1
"3827","10158209975223750","General","General",36,0,26
"3828","10158206763693750","General","General",10,0,8
"3829","10158206724633750","General","General",0,0,0
"3830","10158175940283750","General","General",23,2,20
"3831","10158209688538750","General","General",16,0,6
"3832","10158208707708750","General","General",9,0,5
"3833","10158208511123750","General","General",62,5,11
"3834","10158208361143750","General","General",10,2,2
"3835","10158208295198750","General","General",6,0,2
"3836","10158208002618750","General","General",7,0,1
"3837","10158206952883750","General","General",6,0,2
"3838","10158207348193750","General","General",29,0,22
"3839","10158206815293750","General","General",5,0,1
"3840","10158207262363750","General","General",11,0,3
"3841","10158207009123750","General","General",15,0,6
"3842","10158204286998750","General","General",9,0,4
"3843","10158207071828750","General","General",3,0,0
"3844","10158206971183750","General","General",61,0,37
"3845","10158204495763750","General","General",32,0,33
"3846","10158206706768750","General","General",6,0,0
"3847","10158206729678750","General","General",4,0,3
"3848","10158205239693750","General","General",7,1,3
"3849","10158204421608750","General","General",21,2,11
"3850","10158201900258750","General","General",31,0,15
"3851","10158204351468750","General","General",5,2,1
"3852","10158204170993750","General","General",1,0,4
"3853","10158203974388750","General","General",66,65,27
"3854","10158201348863750","General","General",1,0,2
"3855","10158201344383750","General","General",4,0,1
"3856","10158203712438750","General","General",13,0,4
"3857","10158200516303750","General","General",3,0,1
"3858","10158203511228750","General","General",19,9,8
"3859","10158203492253750","General","General",18,0,4
"3860","10158203340763750","General","General",7,0,0
"3861","10158201894583750","General","General",4,0,1
"3862","10158201833408750","General","General",16,0,0
"3863","10158201661258750","General","General",20,0,11
"3864","10158201644053750","General","General",1,0,0
"3865","10158201630248750","General","General",0,0,0
"3866","10158195119183750","General","General",26,0,33
"3867","10158201610328750","General","General",2,0,0
"3868","10158201601443750","General","General",3,0,0
"3869","10158201349403750","General","General",5,0,2
"3870","10158198417323750","General","General",26,1,22
"3871","10158200651123750","General","General",7,1,3
"3872","10158198082813750","General","General",1,0,1
"3873","10158200764138750","General","General",1,0,1
"3874","10158200429813750","General","General",3,0,3
"3875","10158199334458750","General","General",27,0,11
"3876","10158198519058750","General","General",78,18,106
"3877","10158197888338750","General","General",29,0,38
"3878","10158198185863750","General","General",35,0,28
"3879","10158197918043750","General","General",30,0,26
"3880","10158197836123750","General","General",57,0,10
"3881","10158197786688750","General","General",123,1,131
"3882","10158197770478750","General","General",0,0,1
"3883","10158197326988750","General","General",0,0,1
"3884","10158197330448750","General","General",1,0,1
"3885","10158197279213750","General","General",3,0,2
"3886","10158195260783750","General","General",0,0,1
"3887","10158194538498750","General","General",58,1,104
"3888","10158194501298750","General","General",3,0,2
"3889","10158194303038750","General","General",6,0,4
"3890","10158194067893750","General","General",28,0,19
"3891","10158192462313750","General","General",29,2,23
"3892","10158193964203750","General","General",2,0,2
"3893","10158193866153750","General","General",257,63,388
"3894","10158185909548750","General","General",42,0,59
"3895","10158185630313750","General","General",14,0,10
"3896","10158185566668750","General","General",1,0,0
"3897","10158190968233750","General","General",9,0,3
"3898","10158181930628750","General","General",12,0,12
"3899","10158185907663750","General","General",15,1,15
"3900","10158185627013750","General","General",9,0,5
"3901","10158176041503750","General","General",7,0,0
"3902","10158185557078750","General","General",9,0,2
"3903","10158185608478750","General","General",28,0,30
"3904","10158185517243750","General","General",81,3,92
"3905","10158184894598750","General","General",152,2,229
"3906","10158185199403750","General","General",3,0,0
"3907","10158184889693750","General","General",22,0,13
"3908","10158182901398750","General","General",13,0,17
"3909","10158181998353750","General","General",79,0,70
"3910","10158179560648750","General","General",42,1,43
"3911","10158181985868750","General","General",18,2,6
"3912","10158181896183750","General","General",6,0,0
"3913","10158181801728750","General","General",30,4,14
"3914","10158179280648750","General","General",50,0,51
"3915","10158179744468750","General","General",35,0,31
"3916","10158179056268750","General","General",4,0,1
"3917","10158179679183750","General","General",0,0,0
"3918","10158179017563750","General","General",6,0,2
"3919","10158179064298750","General","General",2,0,2
"3920","10158178935903750","General","General",10,1,4
"3921","10158177027663750","General","General",48,3,51
"3922","10158175915503750","General","General",10,0,0
"3923","10158175919248750","General","General",5,0,2
"3924","10158176043268750","General","General",8,0,7
"3925","10158175959203750","General","General",103,2,105
"3926","10158175945933750","General","General",25,0,19
"3927","10158175921208750","General","General",8,0,4
"3928","10158173438573750","General","General",8,0,1
"3929","10158173293603750","General","General",0,0,2
"3930","10158172898128750","General","General",14,0,5
"3931","10158172980388750","General","General",6,0,0
"3932","10158172886528750","General","General",17,0,14
"3933","10158172711908750","General","General",15,0,7
"3934","10158162958068750","General","General",8,0,2
"3935","10158163189043750","General","General",3,0,2
"3936","10158169858748750","General","General",13,0,1
"3937","10158152501093750","General","General",119,1,106
"3938","10158169503193750","General","General",198,12,115
"3939","10158153089278750","General","General",1,0,4
"3940","10158169210603750","General","General",50,1,7
"3941","10158163151693750","General","General",12,0,6
"3942","10158163179953750","General","General",16,0,4
"3943","10158159793803750","General","General",8,0,3
"3944","10158163175128750","General","General",62,0,62
"3945","10158165644918750","General","General",10,0,3
"3946","10158165505093750","General","General",14,0,3
"3947","10158162221648750","General","General",2,0,0
"3948","10158163552798750","General","General",5,0,10
"3949","10158162952863750","General","General",1,0,0
"3950","10158162846208750","General","General",5,0,3
"3951","10158162265273750","General","General",2,1,4
"3952","10158162326543750","General","General",12,0,12
"3953","10158160020563750","General","General",25,0,10
"3954","10158161923973750","General","General",13,0,8
"3955","10158114223388750","General","General",1,0,0
"3956","10158158897983750","General","General",12,0,5
"3957","10158159184828750","General","General",33,3,22
"3958","10158156577583750","General","General",2,0,1
"3959","10158156579768750","General","General",26,0,23
"3960","10158158643353750","General","General",3,0,0
"3961","10158156208583750","General","General",10,0,3
"3962","10158156171933750","General","General",46,0,17
"3963","10158155482188750","General","General",9,0,1
"3964","10158155460998750","General","General",33,0,25
"3965","10158155368553750","General","General",12,0,0
"3966","10158154534158750","General","General",61,4,68
"3967","10158153345943750","General","General",51,5,57
"3968","10158153575008750","General","General",6,0,1
"3969","10158153485753750","General","General",3,0,1
"3970","10158153087058750","General","General",9,0,2
"3971","10158152982458750","General","General",54,0,29
"3972","10158152687618750","General","General",9,2,14
"3973","10158132829688750","General","General",5,0,2
"3974","10158152504403750","General","General",7,0,3
"3975","10158150325648750","General","General",16,0,9
"3976","10158152180893750","General","General",6,0,0
"3977","10158152174093750","General","General",10,0,0
"3978","10158150311163750","General","General",0,0,1
"3979","10158150399058750","General","General",0,0,1
"3980","10158150370693750","General","General",4,5,0
"3981","10158149827623750","General","General",12,0,11
"3982","10158149566868750","General","General",1,0,1
"3983","10158139637973750","General","General",5,0,1
"3984","10158149204298750","General","General",6,0,2
"3985","10158148981643750","General","General",0,0,1
"3986","10158147097378750","General","General",11,0,4
"3987","10158136699378750","General","General",10,0,0
"3988","10158139603308750","General","General",5,0,1
"3989","10158139591618750","General","General",37,1,50
"3990","10158145375353750","General","General",25,0,8
"3991","10158127442793750","General","General",7,0,6
"3992","10158143071598750","General","General",14,0,4
"3993","10158139585168750","General","General",6,0,16
"3994","10158139528003750","General","General",20,2,31
"3995","10158127551768750","General","General",38,0,10
"3996","10158142154963750","General","General",6349,579,13436
"3997","10158136780268750","General","General",23,0,29
"3998","10158139801123750","General","General",3,0,3
"3999","10158132867138750","General","General",5,0,2
"4000","10158136690673750","General","General",7,0,2
"4001","10158138952533750","General","General",0,0,1
"4002","10158138929503750","General","General",1,0,1
"4003","10158136526148750","General","General",13,0,5
"4004","10158132890953750","General","General",4,0,1
"4005","10158133532673750","General","General",19,0,17
"4006","10158132833103750","General","General",2,0,1
"4007","10158130149778750","General","General",10,0,25
"4008","10158114230463750","General","General",5,0,1
"4009","10158133870263750","General","General",0,0,0
"4010","10158133421133750","General","General",1,0,3
"4011","10158130771523750","General","General",81,1,73
"4012","10158132951623750","General","General",17,0,20
"4013","10158130307218750","General","General",11,0,9
"4014","10158131748768750","General","General",1,0,1
"4015","10158130575458750","General","General",3,1,1
"4016","10158130309328750","General","General",5,0,3
"4017","10158129803168750","General","General",15,0,19
"4018","10158129862658750","General","General",33,0,22
"4019","10158129705403750","General","General",2,0,3
"4020","10158129511568750","General","General",14,0,6
"4021","10158127645793750","General","General",2,0,1
"4022","10158127401043750","General","General",2,0,2
"4023","10158127177563750","General","General",11,0,3
"4024","10158126947193750","General","General",2,0,0
"4025","10158126796138750","General","General",4,1,1
"4026","10158126506088750","General","General",7,0,11
"4027","10158117558303750","General","General",20,0,13
"4028","10158117553533750","General","General",5,0,1
"4029","10158117535038750","General","General",21,0,20
"4030","10158108237213750","General","General",14,0,9
"4031","10158116749638750","General","General",4,0,3
"4032","10158104969668750","General","General",12,0,1
"4033","10158120510938750","General","General",168,19,90
"4034","10158065479808750","General","General",19,0,12
"4035","10158114211698750","General","General",8,0,4
"4036","10158116629373750","General","General",8,0,5
"4037","10158117096843750","General","General",4,0,0
"4038","10158111254893750","General","General",15,0,15
"4039","10158117020248750","General","General",1,0,4
"4040","10158116619738750","General","General",4,0,9
"4041","10158114452108750","General","General",11,1,6
"4042","10158114076888750","General","General",3,0,2
"4043","10158113990158750","General","General",28,0,24
"4044","10158107587688750","General","General",1,0,1
"4045","10158113587358750","General","General",1,0,1
"4046","10158108241473750","General","General",5,0,7
"4047","10158113410323750","General","General",3,0,0
"4048","10158111238518750","General","General",0,0,0
"4049","10158108113623750","General","General",3,0,1
"4050","10158110889543750","General","General",1,0,0
"4051","10158110264783750","General","General",13,0,1
"4052","10158110642023750","General","General",11,1,5
"4053","10158110262893750","General","General",13,0,4
"4054","10158107429218750","General","General",8,0,6
"4055","10158108150153750","General","General",78,2,146
"4056","10158108134753750","General","General",6,0,1
"4057","10158107511653750","General","General",8,0,1
"4058","10158107326563750","General","General",1,0,2
"4059","10158104948408750","General","General",4,0,4
"4060","10158105065913750","General","General",7,0,5
"4061","10158104938888750","General","General",4,0,3
"4062","10158104366928750","General","General",4,1,1
"4063","10158095085323750","General","General",54,2,75
"4064","10158095410673750","General","General",2,0,2
"4065","10158095690068750","General","General",28,2,17
"4066","10158095422768750","General","General",3,0,2
"4067","10158095202903750","General","General",9,0,8
"4068","10158095089628750","General","General",11,0,9
"4069","10158095210588750","General","General",30,0,40
"4070","10158089802853750","General","General",4,0,7
"4071","10158095171308750","General","General",0,0,1
"4072","10158097755278750","General","General",1,0,1
"4073","10158095626788750","General","General",2,0,1
"4074","10158095821623750","General","General",12,0,11
"4075","10158095691483750","General","General",5,0,2
"4076","10158095004658750","General","General",22,0,19
"4077","10158095202878750","General","General",0,0,0
"4078","10158095008628750","General","General",6,0,1
"4079","10158093004798750","General","General",2,0,0
"4080","10158092998303750","General","General",56,0,36
"4081","10158092647398750","General","General",2,0,1
"4082","10158092446788750","General","General",1,0,0
"4083","10158092039123750","General","General",11,0,9
"4084","10158092034428750","General","General",8,0,2
"4085","10158091928383750","General","General",25,0,5
"4086","10158089974843750","General","General",22,0,13
"4087","10158089806448750","General","General",0,0,0
"4088","10158089603963750","General","General",6,0,0
"4089","10158089245033750","General","General",13,0,16
"4090","10158089192438750","General","General",4,0,2
"4091","10158086745773750","General","General",21,1,21
"4092","10158086417808750","General","General",3,0,1
"4093","10158086683593750","General","General",24,1,10
"4094","10158085947203750","General","General",4,0,1
"4095","10158086025553750","General","General",1,0,2
"4096","10158085917733750","General","General",24,0,1
"4097","10158085914088750","General","General",1,0,0
"4098","10158083917453750","General","General",23,0,21
"4099","10158083742918750","General","General",8,0,1
"4100","10158083622608750","General","General",10,0,2
"4101","10158083240448750","General","General",42,0,70
"4102","10158083289638750","General","General",1,0,1
"4103","10158083077218750","General","General",26,0,30
"4104","10158082973843750","General","General",7,0,1
"4105","10158074361493750","General","General",14,0,6
"4106","10158074365533750","General","General",1,0,0
"4107","10158074356473750","General","General",0,0,0
"4108","10158007092068750","General","General",50,0,29
"4109","10158073662608750","General","General",4,0,1
"4110","10158074332853750","General","General",44,0,51
"4111","10158074161263750","General","General",1,0,1
"4112","10158073937338750","General","General",6,0,10
"4113","10158076806353750","General","General",4,2,0
"4114","10158856980387342","General","General",19,1,12
"4115","10158856938197342","General","General",19,0,7
"4116","10158848783907342","General","General",10,0,10
"4117","10158845929982342","General","General",62,23,37
"4118","10158843296332342","General","General",18,0,10
"4119","10158840892742342","General","General",25,1,12
"4120","10158838317957342","General","General",28,2,19
"4121","10158832971487342","General","General",12,1,12
"4122","10158830543147342","General","General",25,0,9
"4123","10158825624722342","General","General",38,4,23
"4124","10158821029562342","General","General",40,0,26
"4125","10158817852207342","General","General",23,0,7
"4126","10158811739697342","General","General",16,1,8
"4127","10158807963882342","General","General",50,0,33
"4128","10158807956437342","General","General",56,6,56
"4129","10158805293907342","General","General",47,3,23
"4130","10158801146042342","General","General",21,0,13
"4131","10158799856002342","General","General",16,4,7
"4132","10158797259972342","General","General",17,0,15
"4133","10158797256992342","General","General",28,0,14
"4134","10158797253632342","General","General",65,3,48
"4135","10158792375732342","General","General",38,1,14
"4136","10158791447302342","General","General",24,5,18
"4137","10158788627867342","General","General",5,0,0
"4138","10158786331232342","General","General",48,2,43
"4139","10158783246622342","General","General",23,1,10
"4140","10158780345782342","General","General",16,2,19
"4141","10158777737492342","General","General",49,0,36
"4142","10158774778947342","General","General",26,0,11
"4143","10158774775692342","General","General",47,2,26
"4144","10158771416052342","General","General",24,2,11
